Pseudomonas aeruginosa CF_PA39 scaffold8, whole genome shotgun sequence	GCF0005682351	NZJDVE010000081	18199	65154	46955
Pseudomonas aeruginosa genome assembly 204_10Pc_6_contgs_500, contig NODE_18_length_149523_cov_34.5293_ID_35, whole genome shotgun sequence.	GCF0013753951	NZCTCM010000741	78411	98212	19801
Pseudomonas aeruginosa isolate 205, whole genome shotgun sequence.	GCF9001454751	NZFRLY010000321	35048	48264	13216
Pseudomonas aeruginosa BWHPSA018 genomic scaffold adgfT-supercont1.4, whole genome shotgun sequence.	GCF0004813451	NZKI5190571	246973	261080	14107
Pseudomonas aeruginosa strain 8488 NODE_1_length_664683_cov_28.1258, whole genome shotgun sequence.	GCF0029642951	NZPUEW010000011	247949	286345	38396
Pseudomonas aeruginosa strain HCF331 IPC1413_8.1, whole genome shotgun sequence	GCF0039739951	NZRXAI010000081	88036	108055	20019
Pseudomonas aeruginosa RB-48 contig6, whole genome shotgun sequence.	GCF0005681151	NZAZYL010000061	115566	129254	13688
Pseudomonas fluorescens strain NCTC10783 genome assembly, chromosome: 1	GCF9006366351	NZLR1343001	1401938	1415802	13864
Pseudomonas aeruginosa strain ATCC 9027 scaffold7_size203254, whole genome shotgun sequence.	GCF0014029551	NZLLKP010001231	13992	75306	61314
Pseudomonas aeruginosa strain PAC107A IPC126_1.1, whole genome shotgun sequence	GCF0043740651	NZRWSZ010000011	701965	750057	48092
Pseudomonas aeruginosa strain MRSN29192 MRSN29192_contig00007, whole genome shotgun sequence	GCF0039689851	NZRXUK010000071	473993	496160	22167
Pseudomonas aeruginosa isolate 436, whole genome shotgun sequence.	GCF9001476251	NZFRUE010000501	43191	57949	14758
Pseudomonas aeruginosa strain Env_1 contig-46, whole genome shotgun sequence.	GCF0022395651	NZNLBG010000461	42204	76377	34173
Pseudomonas aeruginosa strain WH-SGI-V-07230 WH-SGI-V-07230_contig4, whole genome shotgun sequence.	GCF0014507051	NZLLNB010000341	231388	245252	13864
Pseudomonas aeruginosa strain 145S200511BSL_PA2 IPC40_3.1, whole genome shotgun sequence	GCF0043752851	NZRWUW010000031	133613	149859	16246
Pseudomonas aeruginosa strain PAC76A IPC177_1.1, whole genome shotgun sequence	GCF0043730351	NZRWRD010000011	113054	127322	14268
Pseudomonas aeruginosa strain AZPAE12153 AZPAE12153_contig_19, whole genome shotgun sequence.	GCF0007969251	NZJUAJ010000191	122708	138489	15781
Pseudomonas aeruginosa strain KCRI-363 isolate R0007_363, whole genome shotgun sequence.	GCF9004069251	NZOVCX010000101	114662	143826	29164
Pseudomonas aeruginosa strain SJU-S79_3 NODE_8_length_283846_cov_53.7471, whole genome shotgun sequence.	GCF0023297651	NZNREY010000081	61498	70824	9326
Pseudomonas aeruginosa strain AUS449 IPC451_3.1, whole genome shotgun sequence	GCF0039755551	NZRXDW010000031	234614	251715	17101
Pseudomonas aeruginosa strain PA3448 chr, whole genome shotgun sequence.	GCF0018027351	NZLVWC010000011	5941736	5994489	52753
Pseudomonas aeruginosa strain 3020837212 IPC1517_1.1, whole genome shotgun sequence	GCF0043702851	NZRWMB010000011	593680	641772	48092
Pseudomonas aeruginosa isolate 280, whole genome shotgun sequence.	GCF9001461051	NZFROJ010000181	7422	66467	59045
Pseudomonas aeruginosa strain 5024379144-14 IPC1479_4.1, whole genome shotgun sequence	GCF0043713051	NZRWNI010000041	105297	109897	4600
Pseudomonas aeruginosa strain AU18274 NODE_2_length_579855_cov_5.98623_ID_3, whole genome shotgun sequence.	GCF0015549151	NZLRZO010000221	359689	419356	59667
Pseudomonas aeruginosa BWH053 adTyt-supercont1.1, whole genome shotgun sequence.	GCF0006295251	NZKK2132371	1665959	1670467	4508
Pseudomonas aeruginosa strain KOL-3 PA4_C4_NODE_3_length_430296_cov_52.3276_ID_5, whole genome shotgun sequence	GCF0036287951	NZRAGD010000621	35073	54608	19535
Pseudomonas aeruginosa strain AUS336 IPC308_1.1, whole genome shotgun sequence	GCF0038395851	NZNSYG010000011	1247475	1275815	28340
Pseudomonas aeruginosa DNA, complete genome, strain: IOMTU 133.	GCF0015483351	NZAP0173021	2747151	2762729	15578
Pseudomonas aeruginosa strain PA1RG, complete genome.	GCF0012930851	NZCP0126791	2475731	2494244	18513
Pseudomonas aeruginosa strain AUS527 IPC324_3.1, whole genome shotgun sequence	GCF0039769051	NZRXEZ010000031	405360	449602	44242
Pseudomonas aeruginosa strain AZPAE14929 AZPAE14929_contig_25, whole genome shotgun sequence.	GCF0007895351	NZJTRM010000251	260268	315562	55294
Pseudomonas aeruginosa strain AR_0459 AR_459.contig.0_1, whole genome shotgun sequence.	GCF0033242551	NZQMGQ010000011	2378762	2407733	28971
Pseudomonas aeruginosa strain WH-SGI-V-07708 WH-SGI-V-07708_contig5, whole genome shotgun sequence.	GCF0014545851	NZLLTC010000451	427556	454874	27318
Pseudomonas aeruginosa strain M63 NODE_26_length_81349_cov_20.8873, whole genome shotgun sequence	GCF0041233251	NZSDVH010000261	38144	63434	25290
Pseudomonas aeruginosa DNA, complete genome, strain: NCGM257.	GCF0015479551	NZAP0146511	2750628	2765585	14957
Pseudomonas aeruginosa MPAO1/P1 P1_contig_c41, whole genome shotgun sequence.	GCF0002474351	NZAHKM010000411	35159	54694	19535
Pseudomonas aeruginosa strain AZPAE14910 AZPAE14910_contig_2, whole genome shotgun sequence.	GCF0007899751	NZJTSF010000021	248368	265196	16828
Pseudomonas aeruginosa strain env299 NODE_18_length_118349_cov_17.3102, whole genome shotgun sequence.	GCF0023301351	NZNRFT010000181	39252	98305	59053
Pseudomonas aeruginosa strain AZPAE14962 AZPAE14962_contig_1, whole genome shotgun sequence.	GCF0007918051	NZJTQF010000011	117780	178940	61160
Pseudomonas aeruginosa strain PABL076 NODE_18_length_111209_cov_79.6556, whole genome shotgun sequence	GCF0034107651	NZQVBT010000181	42983	71434	28451
Pseudomonas aeruginosa strain Ocean-1175 chromosome, complete genome.	GCF0022374251	NZCP0225251	6187304	6220882	33578
Pseudomonas aeruginosa BWHPSA023 genomic scaffold adgeL-supercont1.5, whole genome shotgun sequence.	GCF0004812451	NZKI5190121	88920	137012	48092
Pseudomonas aeruginosa strain AUS258 IPC249_2.1, whole genome shotgun sequence	GCF0039766751	NZRXFF010000021	475412	496368	20956
Pseudomonas aeruginosa strain PASGNDM586 PASGNDM586_contig_26, whole genome shotgun sequence.	GCF0021349151	NZNDFT010000361	55930	116115	60185
Pseudomonas aeruginosa strain PA34 NODE_2_length_1682555_cov_71.9527_ID_3, whole genome shotgun sequence.	GCF0025917651	NZPDLR010000061	301292	326226	24934
Pseudomonas aeruginosa strain X9820 contig1, whole genome shotgun sequence.	GCF0027240951	NZJPEA010000011	2395610	2411395	15785
Pseudomonas aeruginosa isolate 153, whole genome shotgun sequence.	GCF9001449651	NZFRJS010000771	7790	27591	19801
Pseudomonas aeruginosa strain S292_C06_RS S292_C06_RS_NODE_5_length_380787, whole genome shotgun sequence.	GCF0021361651	NZNFGM010000051	173507	187370	13863
Pseudomonas aeruginosa strain 326S290611BSL_PA2 IPC76_3.1, whole genome shotgun sequence	GCF0043741951	NZRWTR010000031	85584	97733	12149
Pseudomonas aeruginosa strain Pa359 K47_S99_R1__paired__contig_66, whole genome shotgun sequence	GCF0036698851	NZNRBZ010000661	43497	68967	25470
Pseudomonas aeruginosa strain SJU-W20_3 NODE_2_length_539633_cov_59.4503, whole genome shotgun sequence.	GCF0023297251	NZNRES010000021	41930	61641	19711
Pseudomonas aeruginosa DNA, complete genome, strain: 8380.	GCF0015481351	NZAP0148391	2595939	2622750	26811
Pseudomonas aeruginosa BWHPSA027 genomic scaffold adgfz-supercont1.1, whole genome shotgun sequence.	GCF0004811651	NZKI5189731	1651252	1671053	19801
Pseudomonas aeruginosa strain 6452 NODE_1_length_337230_cov_26.559491, whole genome shotgun sequence	GCF0079229151	NZVOJD010000011	223869	249518	25649
Pseudomonas aeruginosa 3573 adTvP-supercont1.6, whole genome shotgun sequence.	GCF0006293251	NZKK2130851	47730	61941	14211
Pseudomonas aeruginosa strain PA-W46 IPC1303_1.1, whole genome shotgun sequence	GCF0038335251	NZNSMW010000011	278467	304115	25648
Pseudomonas aeruginosa strain SF3, whole genome shotgun sequence	GCF0078603051	NZSZXP010000011	346578	372228	25650
Pseudomonas aeruginosa strain Pa1175 K11_S94_R1__paired__contig_26, whole genome shotgun sequence	GCF0036700551	NZNRBT010000261	17322	66769	49447
Pseudomonas aeruginosa strain TNCF_167 NODE_20_length_142594_cov_10.4092_ID_39, whole genome shotgun sequence.	GCF0017660751	NZMBMN010000221	83356	130507	47151
Pseudomonas aeruginosa str. MSH 10 contig025, whole genome shotgun sequence.	GCF0004124351	NZASQX010000251	44732	63100	18368
Pseudomonas aeruginosa strain 160 scaffold_1, whole genome shotgun sequence	GCF0043499551	NZSCWX010000021	104663	124373	19710
Pseudomonas aeruginosa strain AZPAE15014 AZPAE15014_contig_8, whole genome shotgun sequence.	GCF0007929451	NZJTOG010000081	244284	263983	19699
Pseudomonas aeruginosa strain AR_0355 AR0355.contig.0_1, whole genome shotgun sequence.	GCF0030006551	NZPSQQ010000011	4942151	4957109	14958
Pseudomonas aeruginosa isolate 207, whole genome shotgun sequence.	GCF9001454951	NZFRLZ010000031	4503	26131	21628
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008243251	NZCCPB010000031	37741	121242	83501
Pseudomonas aeruginosa strain AES1R chromosome, complete genome	GCF0043551451	NZCP0379261	2436501	2449446	12945
Pseudomonas aeruginosa strain AUS210 IPC231_4.1, whole genome shotgun sequence	GCF0038399151	NZNSZG010000041	402854	429047	26193
Pseudomonas aeruginosa strain TNCF_42 NODE_15_length_179672_cov_30.6636_ID_29, whole genome shotgun sequence.	GCF0017656451	NZMAZM010000181	120401	167552	47151
Pseudomonas aeruginosa strain PAC44D IPC157_2.1, whole genome shotgun sequence	GCF0043732751	NZRWRW010000021	301485	355424	53939
Pseudomonas aeruginosa strain PA33 contig000012, whole genome shotgun sequence.	GCF0033327151	NZQDGP010000121	59461	119655	60194
Pseudomonas aeruginosa strain AUS464 IPC432_1.1, whole genome shotgun sequence	GCF0039757051	NZRXEE010000011	481977	497079	15102
Pseudomonas aeruginosa strain E1(T4189) IPC1138_1.1, whole genome shotgun sequence	GCF0038342351	NZNSPK010000011	134159	158518	24359
Pseudomonas aeruginosa DNA, complete genome, strain: NCGM 1984.	GCF0008292551	NZAP0146461	2585994	2615218	29224
Pseudomonas aeruginosa strain M74707 contig1, whole genome shotgun sequence.	GCF0029270951	NZJPFA010000011	2584923	2615594	30671
Pseudomonas aeruginosa strain W5Aug16 IPC830_17.1, whole genome shotgun sequence	GCF0038364451	NZNSTB010000171	42312	62376	20064
Pseudomonas aeruginosa strain 97 NODE_13_length_171936_cov_75.7284, whole genome shotgun sequence	GCF0024118651	NZNXHR010000131	48112	119634	71522
Pseudomonas aeruginosa isolate 110, whole genome shotgun sequence.	GCF9001445251	NZFRIG010000011	99097	135107	36010
Pseudomonas aeruginosa strain AZPAE14818 AZPAE14818_contig_3, whole genome shotgun sequence.	GCF0007951851	NZJTVQ010000031	108018	136469	28451
Pseudomonas aeruginosa strain AUS124 IPC368_3.1, whole genome shotgun sequence	GCF0038392151	NZNSXL010000031	479577	528962	49385
Pseudomonas aeruginosa isolate 293, whole genome shotgun sequence.	GCF9001462351	NZFROV010000101	7782	21470	13688
Pseudomonas aeruginosa strain W70322 contig3, whole genome shotgun sequence.	GCF0029272151	NZJPFF010000031	229963	244178	14215
Pseudomonas aeruginosa strain AZPAE14813 AZPAE14813_contig_8, whole genome shotgun sequence.	GCF0007950851	NZJTVV010000081	4642	56231	51589
Pseudomonas aeruginosa genome assembly 262_2_5Pc_4_contgs_500, contig NODE_16_length_149523_cov_27.7961_ID_31, whole genome shotgun sequence.	GCF0013750351	NZCUXP010000691	78411	98212	19801
Pseudomonas aeruginosa B136-33, complete genome.	GCF0003595051	NC0209121	2395638	2422451	26813
Pseudomonas aeruginosa strain NCTC10782, whole genome shotgun sequence.	GCF9004553551	NZUGUK010000021	832529	847746	15217
Pseudomonas aeruginosa strain 12 IPC1594_1.1, whole genome shotgun sequence	GCF0043708851	NZRWLJ010000011	347793	369385	21592
Pseudomonas aeruginosa isolate 195, whole genome shotgun sequence.	GCF9001453651	NZFRLP010000081	7399	75168	67769
Pseudomonas aeruginosa strain Pae28, whole genome shotgun sequence	GCF0040538551	NZSBJT010000031	297899	349493	51594
Pseudomonas aeruginosa strain AZPAE14538 AZPAE14538_contig_7, whole genome shotgun sequence.	GCF0007965051	NZJTXX010000071	387529	410236	22707
Pseudomonas aeruginosa strain HIAE_PA01 10c, whole genome shotgun sequence.	GCF0030712651	NZQBET010000101	131096	159547	28451
Pseudomonas aeruginosa strain 243931 chromosome, complete genome	GCF0075591251	NZCP0417721	4861518	4890742	29224
Pseudomonas aeruginosa S54485 genomic scaffold adgfS-supercont1.1, whole genome shotgun sequence.	GCF0004818251	NZKI5192561	231010	290520	59510
Pseudomonas aeruginosa strain AR_0108 scaffold00001, whole genome shotgun sequence.	GCF0018752151	NZMPBN010000011	3227923	3283212	55289
Pseudomonas aeruginosa strain 4084336477 IPC1522_1.1, whole genome shotgun sequence	GCF0043709751	NZRWLW010000011	208114	261121	53007
Pseudomonas aeruginosa strain FDAARGOS_505 chromosome, complete genome	GCF0038130051	NZCP0338321	3993301	3997201	3900
Pseudomonas aeruginosa strain PA-W5 IPC1283_21.1, whole genome shotgun sequence	GCF0038337651	NZNSNQ010000211	16913	44231	27318
Pseudomonas aeruginosa strain JYH9 IPC1220_1.1, whole genome shotgun sequence	GCF0039750051	NZRXBX010000011	404164	424874	20710
Pseudomonas aeruginosa isolate 196, whole genome shotgun sequence.	GCF9001453851	NZFRLO010001151	7775	23556	15781
Pseudomonas aeruginosa strain NFHH01, whole genome shotgun sequence.	GCF9001680951	NZFUYU010000041	521884	558361	36477
Pseudomonas aeruginosa strain Ocean-238 unitig_0, whole genome shotgun sequence.	GCF0022636851	NZNMRT010000021	575891	628620	52729
Pseudomonas aeruginosa strain PA83 chromosome, complete genome.	GCF0022153451	NZCP0172931	2474838	2525621	50783
Pseudomonas aeruginosa strain HUM-338 NODE_5_length_182836_cov_19.079_ID_9, whole genome shotgun sequence	GCF0036317751	NZRAAG010000621	77472	132786	55314
Pseudomonas aeruginosa strain YB01 chromosome, complete genome	GCF0098670551	NZCP0281321	2368907	2383173	14266
Pseudomonas aeruginosa isolate XDR-PA, whole genome shotgun sequence	GCF9007085651	NZCAADPV0100001601	13398	75145	61747
Pseudomonas aeruginosa strain B17932 chromosome, complete genome	GCF0039523251	NZCP0344361	3778188	3800344	22156
Pseudomonas aeruginosa strain AZPAE15030 AZPAE15030_contig_47, whole genome shotgun sequence.	GCF0007919851	NZJTNQ010000471	83522	140524	57002
Pseudomonas aeruginosa strain U1i NODE_2_length_435599_cov_27.661, whole genome shotgun sequence.	GCF0023260551	NZNQZH010000021	293263	313064	19801
Pseudomonas aeruginosa isolate 90, whole genome shotgun sequence.	GCF9001443051	NZFRHK010000721	7806	24633	16827
Pseudomonas aeruginosa strain SS1 IPC1376_2.1, whole genome shotgun sequence	GCF0039742551	NZRXBA010000021	638031	681630	43599
Pseudomonas aeruginosa strain AU14820 NODE_2_length_605010_cov_7.28361_ID_3, whole genome shotgun sequence.	GCF0015554151	NZLSAG010000221	271369	325304	53935
Pseudomonas aeruginosa strain 5994 IPC1317_1.1, whole genome shotgun sequence	GCF0043717551	NZRWOS010000011	478480	526572	48092
Pseudomonas sp. HMSC05H02 Scaffold360, whole genome shotgun sequence.	GCF0009528051	NZKQ0015851	41375	57700	16325
Pseudomonas aeruginosa isolate blood, whole genome shotgun sequence	GCF9010102451	NZCAAKMM0100000031	2361741	2385039	23298
Pseudomonas aeruginosa strain AF9A isolate AA2 IPC1259_4.1, whole genome shotgun sequence	GCF0036988251	NZMCMJ010000041	70955	95887	24932
Pseudomonas aeruginosa strain 707A scaffold_2, whole genome shotgun sequence.	GCF0023125751	NZMWXM010000031	79416	127242	47826
Pseudomonas aeruginosa isolate 191, whole genome shotgun sequence.	GCF9001453351	NZFRLH010000751	43794	76226	32432
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008240851	NZCCOA010000031	38474	125586	87112
Pseudomonas aeruginosa strain Jp241 IPC755_1.1, whole genome shotgun sequence	GCF0039761751	NZRXDB010000011	416249	449414	33165
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008241651	NZCCOO010000031	37741	121242	83501
Pseudomonas aeruginosa strain PA-W17 IPC10_3.1, whole genome shotgun sequence	GCF0038416351	NZNTAU010000031	51544	60771	9227
Pseudomonas aeruginosa U2504 genomic scaffold adgfx-supercont1.1, whole genome shotgun sequence.	GCF0004817851	NZKI5192401	2234908	2264132	29224
Pseudomonas aeruginosa strain 6099 IPC1348_1.1, whole genome shotgun sequence	GCF0043713451	NZRWNO010000011	298221	331386	33165
Pseudomonas aeruginosa strain AZPAE15026 AZPAE15026_contig_1, whole genome shotgun sequence.	GCF0007913651	NZJTNU010000011	248145	258622	10477
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008241851	NZCCOP010000031	37886	123916	86030
Pseudomonas aeruginosa strain 268 chromosome, complete genome	GCF0036411251	NZCP0327611	2692255	2721479	29224
Pseudomonas aeruginosa strain WH-SGI-V-07419 WH-SGI-V-07419_contig1, whole genome shotgun sequence.	GCF0014514051	NZLLPG010000011	553774	612820	59046
Pseudomonas aeruginosa isolate 245, whole genome shotgun sequence.	GCF9001458051	NZFRND010000531	99991	121453	21462
Pseudomonas aeruginosa strain PAC44B IPC155_2.1, whole genome shotgun sequence	GCF0043787351	NZRWRY010000021	301488	355427	53939
Pseudomonas aeruginosa strain 506 scaffold_0, whole genome shotgun sequence.	GCF0023126151	NZMWXV010000011	589734	612867	23133
Pseudomonas aeruginosa strain 173 scaffold_21, whole genome shotgun sequence.	GCF0023120551	NZMWXG010000221	54455	92850	38395
Pseudomonas aeruginosa 3579 adTwG-supercont1.1, whole genome shotgun sequence.	GCF0006292051	NZKK2125481	476799	487279	10480
Pseudomonas aeruginosa strain NCTC13921, whole genome shotgun sequence.	GCF9004555351	NZUAUD010000151	151417	204168	52751
Pseudomonas aeruginosa strain AUS505 IPC445_3.1, whole genome shotgun sequence	GCF0039756651	NZRXEB010000031	287775	308853	21078
Pseudomonas aeruginosa strain 8491 NODE_2_length_717155_cov_70.6962, whole genome shotgun sequence.	GCF0029420251	NZPTLX010000021	307529	336309	28780
Pseudomonas aeruginosa strain 6822 isolate NH57388A IPC88_2.1, whole genome shotgun sequence	GCF0036983651	NZMCMT010000021	318569	346312	27743
Pseudomonas aeruginosa strain SJU-W20_2 NODE_2_length_539633_cov_68.2475, whole genome shotgun sequence.	GCF0022853751	NZNRET010000021	477546	491410	13864
Pseudomonas aeruginosa strain PA11803, complete genome.	GCF0017928751	NZCP0150031	2604253	2657006	52753
Pseudomonas aeruginosa strain AR_0351 AR0351.contig.3_1, whole genome shotgun sequence.	GCF0030007951	NZPSQP010000041	5311640	5333807	22167
Pseudomonas aeruginosa strain AUS153 IPC392_2.1, whole genome shotgun sequence	GCF0039765051	NZRXEO010000021	402928	426368	23440
Pseudomonas aeruginosa str. C 1334 contig024, whole genome shotgun sequence.	GCF0004122951	NZASQT010000241	59987	81060	21073
Pseudomonas aeruginosa strain S658_C13_RS S658_C13_RS_NODE_2_length_586752, whole genome shotgun sequence.	GCF0021358451	NZNFFT010000021	236985	256696	19711
Pseudomonas aeruginosa strain HUM-276 NODE_8_length_189739_cov_26.0432_ID_15, whole genome shotgun sequence	GCF0036301051	NZRADP010000041	131196	151542	20346
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008243051	NZCCOY010000031	53470	127769	74299
Pseudomonas aeruginosa strain 1608 1608_NODE_3_length_336633_cov_100.09, whole genome shotgun sequence	GCF0038636051	NZRRBJ010000031	39316	49796	10480
Pseudomonas aeruginosa isolate 131, whole genome shotgun sequence.	GCF9001447351	NZFRJB010000021	103989	140650	36661
Pseudomonas aeruginosa strain env142 NODE_34_length_76817_cov_7.43123, whole genome shotgun sequence.	GCF0023302551	NZNRAN010000341	39340	65925	26585
Pseudomonas aeruginosa strain W5Aug28 IPC831_1.1, whole genome shotgun sequence	GCF0039752251	NZRXCQ010000011	477957	526049	48092
Pseudomonas aeruginosa strain SCVFeb, complete genome.	GCF0019001951	NZCP0134771	2408400	2430296	21896
Pseudomonas aeruginosa isolate 86, whole genome shotgun sequence.	GCF9001442651	NZFRHE010000271	103964	126638	22674
Pseudomonas aeruginosa isolate 285, whole genome shotgun sequence.	GCF9001461551	NZFROM010000371	7785	66830	59045
Pseudomonas aeruginosa strain 6007 6007_NODE_1.ctg_1, whole genome shotgun sequence.	GCF0021938451	NZNIOY010000321	315849	335560	19711
Pseudomonas aeruginosa strain 1622 1622_NODE_3_length_550640_cov_104.202, whole genome shotgun sequence	GCF0038635751	NZRRBN010000031	164732	175213	10481
Pseudomonas aeruginosa strain 4 IPC1586_2.1, whole genome shotgun sequence	GCF0043709851	NZRWLR010000021	291852	318044	26192
Pseudomonas aeruginosa strain PA37 contig000014, whole genome shotgun sequence.	GCF0033326651	NZQDGN010000141	43867	109908	66041
Pseudomonas aeruginosa strain AR_0357 chromosome, complete genome.	GCF0029689551	NZCP0271661	6227589	6262660	35071
Pseudomonas aeruginosa strain HUM-281 NODE_11_length_156773_cov_18.229_ID_21, whole genome shotgun sequence	GCF0036318651	NZQZZZ010001031	51409	106723	55314
Pseudomonas aeruginosa strain VD609 scaffold_0, whole genome shotgun sequence.	GCF0023127051	NZMWYN010000011	409408	449017	39609
Pseudomonas aeruginosa strain S422_C09_BS S422_C09_BS_NODE_4_length_348443, whole genome shotgun sequence.	GCF0021361351	NZNFGK010000041	113108	132820	19712
Pseudomonas aeruginosa strain 1650 1650_NODE_1_length_402965_cov_94.7816, whole genome shotgun sequence	GCF0038637451	NZRRBQ010000011	164581	186240	21659
Pseudomonas mendocina strain 1267_PMEN 1176_123565_1967346_417+,...,328+, whole genome shotgun sequence.	GCF0010625651	NZJVWH010003241	15245	69173	53928
Pseudomonas aeruginosa isolate 413.1, whole genome shotgun sequence.	GCF9001479651	NZFRVN010001701	41866	61577	19711
Pseudomonas aeruginosa BWH058 adTyf-supercont1.1, whole genome shotgun sequence.	GCF0006294251	NZKK2131831	2498793	2518594	19801
Pseudomonas aeruginosa strain AJ D 2 chromosome	GCF0047690551	NZCP0386611	3089712	3109247	19535
Pseudomonas aeruginosa strain AES1M chromosome, complete genome	GCF0043551251	NZCP0379251	3621912	3640708	18796
Pseudomonas aeruginosa strain IMP-13 chromosome, complete genome	GCF0039500151	NZCP0343541	5618052	5664930	46878
Pseudomonas aeruginosa strain S819_C17_BS S819_C17_BS_NODE_9_length_234266, whole genome shotgun sequence.	GCF0021356851	NZNFFH010000091	168742	181553	12811
Pseudomonas aeruginosa strain SJU-W4_3 NODE_10_length_229733_cov_57.511, whole genome shotgun sequence.	GCF0025164151	NZNREV010000101	42983	69176	26193
Pseudomonas aeruginosa strain BAMC 07-48, complete genome.	GCF0016322451	NZCP0153771	4731030	4749602	18572
Pseudomonas aeruginosa strain AZPAE14712 AZPAE14712_contig_57, whole genome shotgun sequence.	GCF0007972051	NZJTWU010000571	24931	85116	60185
Pseudomonas aeruginosa strain PAC112A IPC178_1.1, whole genome shotgun sequence	GCF0043730251	NZRWRC010000011	478009	526101	48092
Pseudomonas aeruginosa strain WH-SGI-V-07290 WH-SGI-V-07290_contig2, whole genome shotgun sequence.	GCF0014541251	NZLLUN010000121	42203	139745	97542
Pseudomonas aeruginosa strain AZPAE15016 AZPAE15016_contig_1, whole genome shotgun sequence.	GCF0007929651	NZJTOE010000011	246840	266641	19801
Pseudomonas aeruginosa strain PA-W29 IPC1291_3.1, whole genome shotgun sequence	GCF0038335851	NZNSNI010000031	85785	179140	93355
Pseudomonas aeruginosa strain PA_D1, complete genome.	GCF0017217451	NZCP0125851	2518245	2544572	26327
Pseudomonas aeruginosa strain Liverpool Epidemic Strain, whole genome shotgun sequence.	GCF0008242451	NZCCOU010000031	37741	121242	83501
Pseudomonas aeruginosa strain 110238627 IPC1509_6.1, whole genome shotgun sequence	GCF0043704051	NZRWMJ010000061	102736	107377	4641
Pseudomonas aeruginosa strain WH-SGI-V-07501 WH-SGI-V-07501_contig1, whole genome shotgun sequence.	GCF0014532251	NZLLQH010000011	477479	496926	19447
Pseudomonas aeruginosa isolate 171, whole genome shotgun sequence.	GCF9001451251	NZFRKN010000481	48327	73975	25648
Pseudomonas aeruginosa strain GIMC5002:PAT-169 chromosome	GCF0083700851	NZCP0435491	3683493	3718564	35071
Pseudomonas aeruginosa genome assembly 236_Rw196_contgs_500, contig NODE_18_length_149523_cov_33.4292_ID_35, whole genome shotgun sequence.	GCF0013736751	NZCTDE010000611	78411	98212	19801
Pseudomonas aeruginosa strain HIAE_PA06 4c, whole genome shotgun sequence.	GCF0030553851	NZQBEQ010000041	353915	374027	20112
Pseudomonas aeruginosa strain AMT0006-66 IPC547_2.1, whole genome shotgun sequence	GCF0038403651	NZNSVR010000021	477883	525978	48095
Pseudomonas aeruginosa isolate 440, whole genome shotgun sequence.	GCF9001476651	NZFRUI010000641	4502	24213	19711
Pseudomonas aeruginosa strain R3207 GCID_CRPK_0026_NODE_2.ctg_1, whole genome shotgun sequence	GCF0039549851	NZRWXB010001061	188534	214182	25648
Pseudomonas aeruginosa strain TNCF_154 NODE_23_length_98655_cov_9.22612_ID_45, whole genome shotgun sequence.	GCF0017659551	NZMBMJ010000281	39419	86569	47150
Pseudomonas aeruginosa strain M64 NODE_23_length_81349_cov_19.7393, whole genome shotgun sequence	GCF0041235651	NZSDVG010000231	38144	63434	25290
Pseudomonas aeruginosa strain AZPAE14815 AZPAE14815_contig_7, whole genome shotgun sequence.	GCF0007951151	NZJTVT010000071	113261	178169	64908
Pseudomonas aeruginosa strain 15 IPC1598_1.1, whole genome shotgun sequence	GCF0043700151	NZRWLF010000011	35223	48439	13216
Pseudomonas aeruginosa strain SCH_ABX06 ABX06_contig000003, whole genome shotgun sequence.	GCF0020012751	NZMVBS010000031	473475	491020	17545
Pseudomonas aeruginosa strain TNCF_13 NODE_7_length_259204_cov_14.2679_ID_13, whole genome shotgun sequence.	GCF0017657751	NZMAZI010000251	83298	130449	47151
Pseudomonas aeruginosa isolate 203.1, whole genome shotgun sequence.	GCF9001478451	NZFRUZ010000241	7786	15155	7369
Pseudomonas aeruginosa strain PB367 chromosome, complete genome.	GCF0028129251	NZCP0250561	2539921	2569145	29224
Pseudomonas aeruginosa strain PAC70A IPC165_1.1, whole genome shotgun sequence	GCF0043732351	NZRWRP010000011	421865	456371	34506
Pseudomonas aeruginosa strain PA-VAP-2 chromosome	GCF0043470251	NZCP0283311	3363764	3388996	25232
Pseudomonas aeruginosa isolate 156, whole genome shotgun sequence.	GCF9001449851	NZFRJM010000161	101805	127453	25648
Pseudomonas aeruginosa strain AMT0020-1 IPC550_1.1, whole genome shotgun sequence	GCF0038403451	NZNSVP010000011	444835	484433	39598
Pseudomonas aeruginosa strain KCRI-610 isolate RDK01_610, whole genome shotgun sequence.	GCF9004069651	NZOVDC010000011	113100	176497	63397
Pseudomonas aeruginosa strain R4393 GCID_CRPK_0017_NODE_4.ctg_1, whole genome shotgun sequence	GCF0039550751	NZRWWS010001481	24566	77344	52778
Pseudomonas aeruginosa isolate 203, whole genome shotgun sequence.	GCF9001454451	NZFRLT010001091	7774	15143	7369
